likes,body,time
39,"Мэр Ялты принял решение насчёт поддержавшего протесты в Белоруссии заместителя 
 
➡Читать далее: https://russian.rt.com/russia/news/786714-mer-yalta-protesty-belorussiya",1601100423
33,"«Мы объявили о них в декабре прошлого года»

➡Подробнее: https://russian.rt.com/russia/news/786980-celi-provedeniya-uchenii",1601098977
26,"В МИД России сделали громкое заявление по ситуации вокруг Навального 
 
➡Читать далее: https://russian.rt.com/world/news/786876-mid-rossiya-navalnyi-germaniya",1601098800
16,"Как США пытаются создать новейший перехватчик баллистических целей

➡Подробнее: https://russian.rt.com/world/article/786702-novyi-perehvatchik-ssha-sistema-pro",1601098202
118,"Путин наблюдает за ходом стратегических учений «Кавказ-2020» 

➡Подробнее: https://ru.rt.com/gv32",1601097600
7,"Число случаев коронавируса в одной из стран превысило 46 тысяч

➡Подробнее: https://russian.rt.com/ussr/news/786978-koronavirus-kirgiziya-chislo",1601097000
7,"Зеленский сделал заявление насчёт крушения самолёта в Харьковской области 
 
➡Читать далее: https://russian.rt.com/ussr/news/786918-zelenskii-priedet-v-harkovskuyu-oblast",1601096408
27,"Названа цена препарата от коронавируса «Авифавир» 
 
➡Читать далее: https://russian.rt.com/russia/news/786395-cena-preparat-koronavirus-avifavir",1601095800
12,"Стало известно о намерениях нового премьера Японии касательно Путина

➡Подробнее: https://russian.rt.com/world/news/786976-peregovory-yaponiya-putin",1601095200
16,"300 лет тюрьмы каждому 
 
➡Подробнее: https://ru.rt.com/gutu",1601094601
12,"Названы самые популярные авиа- и ж/д направления по России в сентябре

➡Подробнее: https://russian.rt.com/russia/news/786658-napravleniya-rossiya-sentyabr",1601094000
9,"Хорошие новости для жителей Москвы

➡Подробнее: https://russian.rt.com/nopolitics/news/786975-ozhidanie-moskva-sentyabr",1601093400
7,"Учёные назвали снижающий смертность от коронавируса фактор

➡Читать далее: https://russian.rt.com/science/news/786974-faktor-koronavirus-smertnost",1601092805
8,"«Я для себя уже решил»

➡Читать далее: https://russian.rt.com/world/news/786962-tramp-ssha-kandidat",1601091001
6,"Абэ рассказал о переговорах с Россией в 2018 году

➡Читать далее: https://russian.rt.com/world/news/786971-peregovory-rossiya-abe",1601089800
8,"В Харьковской области объявлен траур

➡Подробнее: https://russian.rt.com/ussr/news/786961-traur-harkov-obyavlenie",1601088000
35,"Путин обратился к США

➡Читать далее: https://ru.rt.com/gv1r",1601086200
13,"Трамп высказался о движении Black Lives Matter

➡Читать далее: https://russian.rt.com/world/news/786966-afroamerikancy-tramp-black",1601084400
50,"Мэр Ялты принял решение насчёт поддержавшего протесты в Белоруссии заместителя

➡Читать далее: https://ru.rt.com/gv16",1601082600
21,"Разработчик «Новичка» прокомментировал кому Навального

➡Читать далее: https://russian.rt.com/russia/news/786965-koma-navalnyi-novichok",1601080800
7,"Во ФСИН рассказали новые подробности смерти Тесака в СИЗО

➡Подробнее: https://ru.rt.com/guyu",1601079000
3,"Новый японский премьер сделал заявление насчёт Ким Чен Ына

➡Читать далее: https://russian.rt.com/world/news/786956-usloviya-kim-yaponiya",1601077200
29,"Посольство России в США обрушилось на Facebook с обвинениями

➡Читать далее: https://russian.rt.com/world/article/786676-facebook-diskriminaciya-rossiya-cenzura",1601075400
15,"В офисе генпрокурора Украины сделали заявление насчёт крушения Ан-26

➡Читать далее: https://russian.rt.com/ussr/news/786950-krushenie-ukraina-delo",1601073600
16,"Закрыт участок «синей» ветки московского метро

➡Подробнее: https://russian.rt.com/russia/news/786953-zakrytie-moskva-metro",1601072400
17,,1601071201
11,"Определён главный показатель начала второй волны коронавируса

➡Читать далее: https://ru.rt.com/guyt",1601070300
24,"Возросло число погибших в авиакатастрофе под Харьковом

➡Читать далее: https://russian.rt.com/ussr/news/786948-ukraina-pogibshie-krushenie",1601069400
5,"Каким получился новый сериал о работе Telegram

➡Читать далее: https://russian.rt.com/nopolitics/article/786654-serial-telegram-kinopoisk",1601068800
15,"Власти рассказали о сообщении от пилота разбившегося Ан-26

➡Читать далее: https://russian.rt.com/ussr/news/786943-gubernator-samolyot-krushenie",1601068200
14,"300 лет тюрьмы каждому 

➡Подробнее: https://ru.rt.com/gutu",1601067603
7,"СМИ сообщили вероятную причину крушения самолёта Ан-26 под Харьковом

➡Читать далее: https://russian.rt.com/ussr/news/786938-samolyot-prichina-krushenie-harkov",1601067000
13,"Что известно о крушении самолёта Ан-26 под Харьковом

➡Читать далее: https://russian.rt.com/ussr/article/786910-harkov-samolet-krushenie-pogibshie",1601066434
1,"Последние данные по ситуации с коронавирусом в Москве

➡Читать далее: https://russian.rt.com/russia/news/786930-moskva-koronavirus-letalnye-sluchai",1601065800
25,,1601065200
16,"Даниил Квят обнадёжил болельщиков во время тренировки Гран-при России

➡Подробнее: https://russian.rt.com/sport/article/786850-sochi-trenirovki-kvyat",1601064600
40,"МИД РФ — о нестыковках в ситуации с Навальным

➡Читать далее: https://russian.rt.com/world/article/786743-mid-rossiya-navalnyi-germaniya",1601064004
18,,1601063400
4,"Зеленский сделал заявление насчёт крушения самолёта в Харьковской области

➡Читать далее: https://russian.rt.com/ussr/news/786918-zelenskii-priedet-v-harkovskuyu-oblast",1601062800
4,"Последние данные по ситуации с коронавирусом в Турции 

➡Подробнее: https://russian.rt.com/world/news/786900-turciya-koronavirus-statistika",1601062201
26,"«Мы должны идти к независимости»

➡Читать далее: https://russian.rt.com/world/news/786895-venesuela-maduro-oruzhie",1601061600
26,"Названо число погибших при крушении самолёта под Харьковом

➡Читать далее: https://russian.rt.com/ussr/news/786909-samolyot-harkov-mvd",1601060820
7,"Курс доллара пробил психологическую отметку 
 
➡Подробнее: https://russian.rt.com/business/news/786824-kurs-dollara-78-rublei",1601060405
