likes,body,time 
280,"В России качество медицинской помощи даже в одной больнице может значительно отличаться. Это прямое следствие того, что обучение врачей и проверку их знаний и навыков нельзя назвать хорошими. Проблем в этой сфере довольно много, качественно и системно они не решаются, поэтому некоторые студенты, врачи и благотворители берут дело в свои руки — создают проекты, которые помогают им самим и окружающим.",1600668293
191,"21 сентября исполняется 83 года со дня выхода «Хоббита». У переводов книг Толкина на русский язык длинная и интересная история, из-за которой фанаты могут часами спорить о том, как зовут героев, куда они идут и в каком месте происходят приключения.

Знатоки «Хоббита» и «Властелина колец», пройдите этот тест!",1600665893
60,"Спецкор «Медузы» Андрей Перцев рассказывает, каким политиком был белгородский губернатор и как побеждал на выборах сначала кандидата-коммуниста (в традиционно «красном» регионе), а позже — лидера ЛДПР Владимира Жириновского. 

Вот один эпизод из той избирательной кампании 1999 года: 

«„Был и такой случай. Перед выездом в один из районов туда отправилась „буханка“ с агитацией [за Жириновского], ее подрезал браток на красной „Ауди“. Вскоре мимо этого места проезжал кортеж Жириновского. Он вышел, подошел к братку, а тот уже ***** [сильно удивился]: ничего себе, Жириновский на разборку приехал. Лидер ЛДПР потребовал у него права и порвал их: мол, ты их купил. Охрана Жириновского столкнула „Ауди“ в кювет, а сам он поставил братка на колени. Об этом узнала вся область и восприняла негативно“, — говорит источник в ЛДПР и вздыхает»",1600662293
107,"Давайте проверим, насколько хорошо вы знаете свои лесные права. Можно ли устроить ночью в лесу вечеринку с громкой музыкой и танцами? А нарвать букетик подснежников?

Кстати, сегодня отмечается день работников леса. Будь, как дома, путник!",1600658693
113,"Герой новой книги Джоан Роулинг «Дурная кровь», убийца, — цисгендерный мужчина, который переодевается в женскую одежду. «Интересно, что критики позиции Роулинг по вопросам трансгендерности сделают с книгой, мораль которой, кажется, такова: никогда не доверяйте мужчине в платье», — написали в рецензии The Telegraph.

Роулинг уже не раз критиковали за ее высказывания о трансгендерных людях, а на этот раз в твиттере в знак протеста запустили хэштег #RIPJKRowling, под которым рассуждали о смерти ее карьеры.",1600655093
129,"С 2014 по 2019 год число возвратов приемных детей в детдома выросло почти вдвое. При этом в большинстве случаев детей решают вернуть сами приемные семьи, а не органы опеки.

MeduzaCare разбирается, почему так происходит и как можно улучшить ситуацию.",1600651493
304,"Незадолго до смерти Максим Марцинкевич жаловался адвокату на пытки: по его словам, силовики требовали от него признаться в новых преступлениях. 

Подобными сообщениями, к сожалению, никого не удивишь: заключенных и подозреваемых в России пытают очень часто. При этом в УК нет отдельной статьи за пытки, а пострадавшие боятся рассказывать о случившемся. Но даже когда жалоба есть, уголовное дело могут просто не возбудить. Если же дело доходит до суда, то в большинстве случаев заканчивается условным сроком",1600647893
50,"Проверим, много ли времени вы проводите в ютьюбе! Владимир Познер в гостях у «Ещенепознера» или «Итоги интимного стрима» от историка Евгения Понасенкова — что из этого больше похоже на правду?",1600644293
149,🏌️‍♂️🏌️‍♂️🏌️‍♂️,1600640693
70,"Лейкоз, или лейкемия, — это одно из онкологических заболеваний, при котором нарушается работа костного мозга. 

Вместе с «Фондом борьбы с лейкемией» рассказываем, что нужно делать при таком диагнозе — и чего делать не стоит:",1600637093
228,"Протесты в Беларуси не стихают, несмотря на аресты и вынужденные отъезды лидеров оппозиции. Главное дипломатическое обращение — к Венесуэле: «Заберите Сашу!»",1600633493
202,"Журналисты изучили файлы минфина США (точнее, его подразделения по борьбе с финансовыми преступлениями — FinCEN) о подозрительных транзакциях американских банков в общей сложности на два триллиона долларов. Авторы расследования называют утечку FinCEN крупнейшей в истории США утечкой финансовых документов",1600631093
61,"Новый эпизод англоязычного подкаста The Naked Pravda — о том, как изменилась белорусская пропаганда за последние годы. Почему провалилась попытка Лукашенко создать положительный образ на Западе? Как Россия влияет на белорусские государственные СМИ? Об этом Кевин Ротрок говорит с руководителем отдела расследований «Медузы» Алексеем Ковалевым и политическим аналитиком Алексом Кокшаровым.",1600623811
191,"МВД говорит, что протестующие себя агрессивно вели и «бросались на силовиков». Видеозаписей из реального мира, если что, есть какое-то количество, и можно поглядеть, кто на кого бросался (и бросался ли)",1600621411
78,"Лесные пожары на западе США продолжаются больше месяца. Из двадцатки самых крупных пожаров в истории Калифорнии пять начались в 2020 году, а для жителей крупных городов это больше всего похоже на московский смог десятилетней давности. Может показаться, что это просто стечение обстоятельств и человек (почти) не при чем. На самом деле, без разговора о глобальном потеплении не обойтись и в этом случае.",1600619011
157,"Тихановская, кажется, уверена, что российский президент правильно воспринимает действительность, в том числе слова Лукашенко про оппозицию или его заявления про закрытие границ",1600616611
62,"Никак не могу определиться, стоит ли входить сейчас на фондовый рынок? Что будет, если Мосбиржа возьмет и закроется, такое вообще возможно? И можно ли покупать акции компании, в которой работаешь? В течение целого часа отвечаем на лучшие вопросы слушателей про деньги и инвестиции — в финальном выпуске третьего сезона «Калькулятора».",1600614210
90,"Вице-премьером Уктам Барноев стал в начале 2020-го, а до этого руководил Бухарской областью. После Барноева регион возглавил на тот момент мэр Бухары Карим Камалов. Он умер от COVID-19 в августе",1600611810
62,"В подкасте «Текст недели» научные журналисты Кристина Уласович и Александр Ершов разбирают открытие ученых Кардиффского университета и объясняют, почему многие СМИ поторопились с заголовками, что на Венере найдена жизнь. А также рассказывают, как астрономы ищут жизнь за пределами Земли — и как изучению Венеры могут помочь советские разработки.",1600609410
104,"По оценке «Интерфакса», к трем часам дня в акции участвовало около десяти тысяч человек, меньше чем за час задержали 20 протестующих (по данным, опять же, ""Интерфакса"")",1600607010
100,На этой неделе плейлист «Медузы» особенно щедр на внушительные дуэты.,1600604610
142,"«Везде разруха, долги, долги, долги». Врио губернатора Хабаровского края Михаил Дегтярев два месяца ездил по региону (пока в Хабаровске протестовали да, собственно, и сейчас протестуют) и решал вопросы с генератором для поселка, ремонтом крыльца в одной школе и покупки тестомесильной машины — в другой. Теперь, говорит, поедет Путину все это рассказывать",1600602210
644,"Документалист Андрей Грязев в интервью «Медузе» рассказал о том, как составил фильм «Котлован» из 80 часов обращений россиян к президенту, найденных им в интернете:

— В фильм вошло около 150 обращений, и я не стал их компоновать по принципу «эти люди просят квартиру, эти — дорогу, эти говорят про экологию». Я монтировал по эмоциональной шкале, от безнадеги, упадничества, до юмора, абсурда. Через эти эмоциональные горки я веду зрителя к финалу на протяжении 70 минут.",1600599810
66,"В подзаголовке новой книги журналистов Андрея Солдатова и Ирины Бороган сказано, что она посвящена российской политической эмиграции и тому, как Кремль борется и взаимодействует с ней. На самом деле охват книги шире — в ней рассказано и об олигархах, которые, оставаясь в путинской России, пытаются сохранить отходные пути на Запад. «Медуза» публикует главу о Евгении Касперском и Александре Лебедеве.",1600597410
218,"Химик Вил Мирзаянов, утверждающий, что работал над «Новичком», говорит, что полное восстановление после воздействия яда займет у Навального около года (а другой химик, тоже называющий себя создателем «Новичка», уверяет, что Мирзаянов к разработке вещества не причастен)",1600591697
396,"Уже посмотрели «Довод», самый запутанный фильм Кристофера Нолана? У вас наверняка остались вопросы — и к перемещениям во времени, и к сюжетным поворотам. Мы попытались ответить на самые главные — признаемся, это было непросто!

Но если вы еще не смотрели фильм и боитесь спойлеров, не читайте этот текст — там они повсюду!",1600589297
134,"Книга Элиз Тьебо «Месячные — твое личное приключение!» выходит в конце сентября. Она рассчитана прежде всего на подростков — но взрослым тоже будет интересно. «Медуза» публикует два фрагмента из нее: о том, каким должен быть визит к гинекологу, и о том, что значит отсутствие менструаций.",1600586897
84,"Трамп одобрил достаточно компромиссный вариант сделки, речи о полном переходе TikTok под контроль американцев (этого президент США требовал изначально) не идет. ByteDance останется владельцем 80% TikTok, правда, с учетом того, какая доля в самой ByteDance принадлежит американским инвесторам, они прямо или косвенно будут владеть больше чем 20% в TikTok",1600584497
92,"С 11 по 13 сентября в России прошли выборы: в 18 регионах выбирали губернаторов, а еще — депутатов в региональные парламенты, муниципальные собрания и Государственную думу. Провластным кандидатам удалось победить как-то даже слишком легко: треть из них набрала более 80%, а второго тура не случилось даже в протестных Архангельской и Иркутской областях.

Почему так вышло и какой вклад в итоги голосования внесло «голосование на пеньке»? Разбираемся вместе со спецкором «Медузы» Андреем Перцевым и политологом Константином Гаазе.",1600576570
86,"Пока вы ждете выхода консолей нового поколения, предлагаем вам поностальгировать и вспомнить великие игры прошлого, о которых современные дети, может, даже и не слышали",1600572970
117,"На Венере нашли фосфин — вещество-биомаркер, которое может указывать на наличие жизни на планете. Что это за вещество, откуда оно берется, и пора ли нам праздновать обнаружение первой внеземной жизни? Разбираемся.",1600569370
95,"Франко Мария Риччи называли «Энцо Феррари книгоиздания» и «законодателем изящного вкуса». Он дружил с Луи Хорхе Борхесом и издавал, возможно, самые красивые книги прошлого века. 10 сентября Риччи умер в возрасте 86 лет. 

По просьбе «Медузы» журналистка Юлия Штутина о том, чем прославился дизайнер и библиофил (помимо лабиринта на своей вилле, упоминаниями о котором заполнены все поисковики)",1600565770
67,2020 год в одном заголовке,1600562170
98,"— И чем вы лечились?

 — Обычным пломбиром. 

— Мороженым?

 — Да, обычным мороженым. Это приятно и жар снимает.

Так рассказывает о своей попытке вылечиться от ковида клинический фармаколог Пироговского центра Дарья Камышова. Но болезнь у Камышовой протекала в легкой форме: сильная головная боль и повышенная температура. Обычно заболевших россиян пытались лечить препаратами. Среди них был, к примеру, и противомалярийный гидроксихлорохин, и противовирусный фавипиравир. 

Мы спросили медиков, ученых, фармацевтов и аналитиков, какие лекарства назначают при коронавирусе в России. Кажется, что по-настоящему эффективного препарата просто нет — но при этом врачам и пациентам приходится бороться за доступ к ним",1600558570
138,"Новых айфонов еще нет, но новая iOS уже есть. Совсем скоро вы сможете обновиться до свежей версии — и вот что вас в ней ждет:",1600554970
175,"Максим Марцинкевич, по собственным словам, мечтал умереть «красиво»: «Как викинг — в бою! Или на девушке. Или замерзнуть на вершине Эвереста. Хотя, по большому счету, это неважно». На самом деле его смерть получилась куда более страшной: его нашли мертвым в камере челябинского СИЗО. Официальная версия — самоубийство, но в нее не верят родные и защитники Марцинкевича, также известного как Тесак.

Спецкор «Медузы» Максим Солопов рассказывает, как Тесак стал одним из символов неонацизма России нулевых",1600551370
42,"19 сентября — день рождения смайлика, ему исполняется 38 лет. В честь праздника предлагаем вам пройти непростой тест, посвященный его потомку — эмодзи. И хотя эмодзи состоят не из знаков препинания, а представляют собой вполне четкие изображения, их значение не всегда очевидно.

Понимаете ли вы, что означают эмодзи? Сейчас проверим.",1600547770
129,"Морпех Джозеф Скотт Пембертон, убивший 26-летнюю трансгендерную филиппинку Дженнифер Лауд, стал вторым в истории американским военным, дело которого рассматривал суд Филиппин. Правозащитники восприняли это как победу — за время присутствия США на Филиппинах военные неоднократно применяли насилие к местным женщинам и девочкам, но зачастую оставались безнаказанны. Но 13 сентября — до истечения срока наказания Пембертона — президент Филиппин помиловал морпеха, вызвав массовые протестные акции",1600543771
223,В Минске задержали более 300 участниц «Блестящего марша» — это самые массовые задержания за все время проведения женских маршей ,1600539148
1056,"Оппозиционный телеграм-канал Nexta опубликовал имена, звания и места работы 1003 сотрудников МВД Беларуси и пригрозил опубликовать еще, если задержания протестующих продолжатся",1600536748
259,"Представители МИД России и Беларуси выступили с похожими заявлениями после того, как Светлану Тихановскую пригласили на встречу в Брюссель",1600534348
223,"На этой неделе Германия обратилась в Организацию по запрещению химического оружия с просьбой о «содействии» в установлении вещества, которым был отравлен Навальный. Официальные результаты экспертизы еще не известны, но почти нет сомнений, что это — ""Новичок"". Такое обращение еще не означает запуск расследования против России за нарушение Конвенции о запрете химоружия, но может стать важным подспорьем, если оно начнется. А начать его не так уж и сложно",1600531948
183,"Журналистка Светлана Анохина уехала из Дагестана из-за угроз. В июле ей позвонил мужчина, заявивший, что получил «указание разобраться со всеми феминистками». Он пригрозил ей убийством, но полиция отказалась это расследовать",1600529548
305,"В России в 2021 году на оборону потратят на 260 миллиардов рублей меньше, чем на экономику",1600527148
170,Силовики начали задержания на женском марше в Минске. Одной из первых задержали активистку Нину Багинскую,1600524748
99,"По поверхности жидкости плавают два маленьких пластиковых кораблика. С первым вроде ничего необычного: сверху — воздух, снизу — вода. Но оказывается, что под ней вовсе не твердое дно, а еще одна поверхность — такая же, как и первая, только перевернутая вверх ногами: у нее воздух снизу, а вода — сверху. И по ней плывет точно такой же кораблик. Объясняем, в чем подвох, и правда ли все то, чему учили нас в школе на уроках физики",1600522348
109,"В Рыбинске арестовали Виталия Молчанова, обвиняемого в убийстве двух сестер 8 и 13 лет",1600519948
96,"Трамп обвинил Россию в краже технологий «супер-пупер ракеты» у администрации Барака Обамы. Владимир Путин в ответ сказал, что Россия начала разрабатывать оружие задолго до Трампа и Обамы",1600517547
47,"Совмещать материнство и карьерные успехи непросто. Как найти баланс между тем и этим? А если декрет затянулся и работы вообще нет, где ее искать? И не станет ли маленький ребенок помехой трудоустройству? Выясняем вместе с HR-директором Анной Зыряновой в подкасте «Ты же мать».",1600515147
230,"В США умерла судья Верховного суда, защитница прав женщин Рут Бейдер Гинзбург. Последние годы жизни судьи Гинзбург сравнивают с жизнью рок-звезды, она стала широко популярной среди молодежи. Ее считают иконой феминизма и героиней поп-культуры. Молодые женщины делают татуировки с изображением Гинзбург",1600512747
226,Число новых случаев коронавируса растет седьмой день подряд,1600510347
522,"Алексей Навальный рассказал о восстановлении после отравления. По словам политика, сейчас он не может самостоятельно налить воды или взять в руки телефон, но еще недавно он не мог разговаривать и никого не узнавал.",1600507947
96,"Если вы любите фантастику, советуем обратить внимание на два новых российских романа: «Последнее время» Шамиля Идиатуллина и «Неучтенную планету» Дарьи Бобылевой. Первый роман литературный критик Галина Юзефович называет «странным, волнующим и увлекательным». Он рассказывает о сложном мире выдуманных (на самом деле, не совсем) народов. Герои «Неучтенной планеты» — представители космической расы оммо, напротив, мало похожи на людей. Они живут в симбиозе с собственными космическими кораблями, не знают, откуда произошли, а их дом — открытый космос. Чтобы найти свои корни оммо отправляются на неисследованную планету, которой нет ни в одном галактическом справочнике.",1600505547
218,"Современные политологические теории пока не могут дать ответа, чем закончатся протесты в Беларуси. Но логику их развития хорошо показывают работы советского философа Михаила Бахтина о средневековой карнавальной культуре. В статье для Московского центра Карнеги Андрей Колесников отмечает, что Лукашенко в карнавальной стихии еще страшен, но улица и площадь уже теряют страх и делают ее смешной.

«После того что произошло между властью и гражданским обществом, ни страх, ни обращение на “вы” немыслимы. А потому: “Саша, выпей чаю, Путин угощает!""; “Саша, ты перегибаешь палку об мою голову""».

Ранее мы неверно назвали Михаила Бахтина медиевистом.",1600503147
61,"На этой неделе в кино можно увидеть хоррор с певицей Жанель Моне и независимую американскую драму «Никогда, редко, иногда, всегда», получившую Гран-при в Берлине. А еще - Феллини и участников «Кинотавра»!",1600500747
757,"Власти Хабаровска устроили концерт классической музыки на месте проведения митинга, протестующие в ответ скандировали «20 лет доверия нет!» и «Путина в отставку!»",1600498347
229,"Лукашенко давно считается в Кремле «ненадежным партнером», который старается уйти от обещаний по интеграции России и Беларуси. «Путин Лукашенко ненавидит до трясучки, прямо ненавидит. Но политика есть политика», — так описывает отношения двух президентов источник «Медузы», близкий к правительству. Почему, несмотря на это, Москва вынуждена поддерживать Минск? И какая теперь у Кремля политика в отношении Беларуси?",1600495947
181,"Как говорят в пресс-службе правительства, в Белом доме разрушается гидроизоляция, а кровля находится в аварийном состоянии. Из-за этого в подвале много протечек",1600464770
105,"Чиновники рассчитывают, что на фоне неудобств со скачиванием и обновлением американцы постепенно откажутся TikTok сами.",1600462370
127,Подсудимый признан виновным в реабилитации нацизма.,1600459970
182,"В топе-3 — депутаты, занимающиеся добычей краба, рыбы и золота",1600457570
144,"Обоим задержанным по 30 лет. Один из них жил в Ницце, второй в коммуне Доль на востоке Франции. Им грозит до десяти лет лишения свободы.",1600455770
89,"В том числе с Киргизией и Южной Кореей, например",1600453970
26,"Все партнерские материалы, которые вы видите на «Медузе», производит контент-бюро «Продано!».

Совсем недавно наши дизайнеры и разработчики сделали специально для «Продано!» новый сайт с калькулятором (с помощью которого любой человек может посчитать, сколько ему будет стоить реклама на «Медузе»).

Рассказываем, как мы это придумали — и какие задачи пришлось решить в процессе, чтобы этот калькулятор работал. Ну и, конечно, объясняем, почему именно гепард стал маскотом «Продано!»",1600453422
94,"Спецкор «Медузы» Андрей Перцев рассказывает историю Евгения Савченко — самого необычного российского губернатора. И дело не только в том, что он руководил Белгородской областью с ельцинских времен — 27 лет. Савченко побеждал на выборах лидера ЛДПР Владимира Жириновского в 1999 году, а в 2005-м смог «выжить» из региона компанию «Интеко» жены московского мэра Юрия Лужкова — Елене Батуриной не помогло даже обращение к Владимиру Путину. Ушедший в отставку 17 сентября Савченко долгие годы оставался для Белгородской области символом отличия от остальных регионов России.
Ранее мы неверно указали имя губернатора: его зовут Евгений, а не Андрей",1600452161
52,"О Сафронове, которого в июле 2020 года арестовали по обвинению в госизмене, говорят его родные, коллеги и друзья",1600450361
71,"«Открытие» в 2017-м после санации перешел под контроль ЦБ, а в 2019-м подал этот рекордный иск",1600448561
290,"Кажется, что именно те, кто находится в группе риска, не смогут себе его позволить",1600446761
65,"«Медуза» поговорила с Джесси Айзенбергом о том, что общего у «Вивариума» и картин Дали, как ему работалось с постановщиками визуальных эффектов Ларса фон Триера и что ему дает работа в центре поддержки жертв домашнего насилия.",1600444961
63,"Писатель Саша Филипенко — белорус, один из его романов посвящен минским протестам десятилетней давности.

Филипенко объясняет, почему (на его взгляд) Александр Лукашенко уже фактически проиграл оппозиции и покинет пост в течение года.",1600443161
310,"Клип называется «Любимую не отдают» — это цитата из выступления Лукашенко, который 4 августа обратился к парламенту и народу во Дворце республики. 

При этом приглашенные артисты заявили, что не знали о том, что песня записывалась в поддержку Лукашенко.",1600441361
88,"Максим Знак пришел к выводу, что в Белоруссии не работают механизмы защиты прав человека, поэтому в СИЗО голодовка — один из «немногих оставшихся способов борьбы против беззакония и несправедливости».",1600439561
78,"Героиня первого выпуска нового ютьюб-шоу «Медузы» и Катерины Гордеевой «Скажи Гордеевой» — блогер и модель Сэмми Джабраиль. 

В сентябре 2017 года Сэмми попала в автокатастрофу: потеряла ногу, пять раз пережила клиническую смерть. Прошло три года. Теперь она меняет мир и формирует новое отношение в обществе к людям с инвалидностью. 

Подписывайтесь на канал, чтобы не пропустить новые выпуски!",1600438428
369,❗️,1600437761
67,"Глава СПЧ Валерий Фадеев заявил, что нынешнее законодательство не справляется с защитой граждан в цифровой среде.",1600435961
57,"Вчера его задержали прямо на выходе из спецприемника, где он отбывал предыдущий административный арест.",1600434161
175,"Антон Долин рассказывает о новом фильме режиссера Михаила Сегала («Рассказы», «Слоны могут играть в футбол»). Это комедия о театральном режиссере, который начал снимать порно. Несмотря на тематику, фильм обходится без излишней откровенности. 

Александр Паль играет в фильме одну из лучших своих ролей. Компанию ему составляют Антон Лапенко, Любовь Аксенова и Сергей Бурунов",1600432360
429,"В итоге Шейнин оправдался «техническим сбоем». Но прямых извинений, конечно же, не принес",1600430560
312,"«Я думаю, Путин засиделся. Лукашенко удалось убедить его, что происходящее в Беларуси — обкатка событий, которые скоро произойдут в России»",1600428760
85,"Летом в твиттере и в ВК появилось сообщество «Фейковые превью». Как нетрудно догадаться, его авторы делают превью для несуществующих роликов популярных ютьюберов — Ильи Варламова, Максима Каца, Дмитрия «Гоблина» Пучкова и других. Глядя на посты в этих пабликах, каждый раз жалеешь, что видео нельзя посмотреть. 

В общем, мы попросили авторов «Фейковых превью» сделать тест, который покажет, сколько времени вы проводите в ютьюбе",1600426960
210,"В США вручили Шнобелевскую премию 2020 года — ее присуждают за научные открытия, которые «заставили людей сначала смеяться, а затем задуматься».

Среди лауреатов — Владимир Путин, Дональд Трамп и Александр Лукашенко",1600425761
104,"«Во всей этой истории слишком много абсурда, чтобы кому-то верить на слово», — заявил пресс-секретарь президента России Дмитрий Песков.",1600424728
86,"Адвокат Владимир Васильев, защищающий Михаила Ефремова, просит назначить актеру условное наказание по делу о ДТП, в котором погиб человек",1600423422
213,"«Психолог сказал: „Я вижу, что у вас есть проблема. Приемная дочка — ваша проблема. Вам от нее надо избавиться“. Но куда мы избавимся? Это наш ребенок, нет пути обратно».

С 2014 по 2019 год приемных детей в детдома стали возвращать вдвое чаще, чем раньше. При этом в большинстве случаев детей решают вернуть сами приемные семьи, а не органы опеки.

По просьбе MeduzaCare журналистка Александра Сивцова разбирается, почему приемные дети возвращаются в детдома так часто и как можно улучшить ситуацию.",1600422101
112,В городе Рыбинск в Ярославской области задержали Виталия Молчанова — подозреваемого в убийстве и изнасиловании двух девочек 8 и 13 лет.,1600420301
282,"Премьера!

Вместе с Катериной Гордеевой мы запускаем ютьюб-шоу «Скажи Гордеевой». Героиня первого выпуска — модель и блогер Сэмми Джабраиль, которая попала в автокатастрофу, пять раз пережила клиническую смерть и потеряла ногу.

Подписывайтесь на канал, чтобы не пропустить новые выпуски.

https://youtu.be/3iQtiFxmKhU",1600418591
71,"Голосовые сообщения, шансон в такси или шумные дети — что бесит вас больше? А может все и сразу?

Ответ в нашей партнерской игре.",1600416251
85,"Разбираемся, что на самом деле значат слова Александра Лукашенко о о закрытии границ Беларуси с Польшей и Литвой, а также об «усилении» границы с Украиной.",1600414414
65,Просто готовьтесь! Такого вы еще не видели.,1600412014
99,"По подсчетам Университета Джонса Хопкинса, в мире выявлено уже более 30 миллионов случаев заражения новой коронавирусной инфекцией. Россия остается четвертой в мировой статистике по уровню заболеваемости — вслед за США, Индией и Бразилией. ",1600409614
